artist_familiarity,artist_ hotttnesss,artist_num_songs,release,duration,energy,pitches,timbre,loudness,danceability
0.5702777293356651,0.3444144211682215,-0.38022856774987196,0.03310185730142911,0.2122509580841697,-0.2952835256652853,-0.17867226578359913,-0.3679083493296419,-0.10568833370278943,-0.3159103283222081
-0.17939915070064655,-0.3064377109619057,-0.27876025556350176,0.10230466485963816,0.7308879354126212,0.27038702903488165,-0.039408695740671934,-0.3200953346348246,-0.27115396279624193,0.029891299693082487
-0.1721950672453635,-0.5896816588377413,0.26104090486149545,-0.13329426847665635,-0.4292212913360168,-0.2707691087969661,-0.3552719700951832,-0.10902705314671964,-0.0321782297969236,-0.3742022812413149
0.6237881678748192,-0.1904609829978303,0.16153102739079794,0.07132004983639709,0.20144825840425876,-0.3423554005311457,-0.2881661433259195,0.4901522682989668,-0.11003656569696904,0.22416171417303504
0.1929719692177715,-0.2980971336982133,0.08842843009764273,0.472626270330965,0.4637638800359295,0.3420864509870242,0.1108081234423588,0.017267992389561896,0.4543630627562052,-0.3026255877591529
-0.03511646358544482,0.4076226436710271,-0.008131509384016083,-0.09978891559579486,0.3121062578464817,-0.53586330406839,0.3851481816762233,-0.3042558169344044,-0.012171024072002748,-0.4438107824099562
-0.7904225072925929,-0.08349009790171047,0.05180175706561575,-0.18702058054513465,0.033668167530129814,-0.2592742099228849,-0.15481017131359726,0.2356373482748065,0.2478169612442053,-0.3483396147077108
-0.3485580845811398,-0.3786165376730065,-0.34534816660311835,0.09307085047654708,-0.0015863955671044374,-0.2771101912486197,0.5570320326410922,0.3958062691375116,-0.2512667685186559,0.018825193377387448
-0.6284584891935057,0.01909426500836358,0.3758335774076153,-0.2379042682557935,-0.3612275052809285,-0.3163251304171244,0.03527044327680748,-0.0174198892676321,0.08220394633780635,-0.4098465242424708
-0.2098815145640014,0.13495019693677351,0.04134351978614688,0.3018252935686923,-0.017746801478412202,0.3349150181912844,0.8539784811862191,-0.019982184039199033,-0.041877226497161815,-0.031861344054147964
0.4628515002783437,-0.4810269184400655,0.4015217798761868,-0.12891524111209754,-0.027328945226064067,0.4293138632883964,0.051920093986582726,0.08115105271186163,0.4263156208009887,0.021430137812940158
0.2318056061915957,0.0964588511376048,0.6294591835901716,-0.10574403267361547,0.4764720407159979,0.3412956644582196,0.04419192614227098,-0.3839332262187804,-0.12154115598056195,-0.14806400451566407
-0.28011865825522697,-0.3240924453450558,-0.1048204712202105,-0.22527405416212706,0.4417827060270683,0.4691260129023509,-0.3587710806391947,0.034561495427878265,0.20662232673171613,-0.408542221811375
-0.09888905532451228,0.12740348480158176,-0.1766176053007945,-0.5650276679466119,0.31223918133428713,-0.3865893094216734,-0.3962746132267571,0.427739931797494,-0.11301243075062214,-0.1543626716027144
0.27171424596452826,-0.6992995007990339,-0.31142145143263505,-0.2570789427473038,0.2338129595524523,-0.31045457446813823,-0.060165787771459964,-0.1655888486328982,0.06744399137247843,0.2957022993837203
-0.01758561002601829,0.17458281971158085,-0.18022048060201415,-0.02066000281376891,-0.7976634115630267,-0.3018703194512614,0.08175033164265139,0.0914821682587122,0.2560823997756441,0.3581653540155104
0.17394135187053986,0.252978895102477,0.0925112021658184,0.5000797006858352,0.4412690239121838,-0.335229401022184,-0.2771561161523254,-0.4374850039537726,-0.2582839013620766,-0.07135641033563313
-0.2834762734870795,-0.44198990110952857,-0.22778901947711064,-0.2487638200121541,-0.4514824975951443,-0.4459146406689874,-0.02445370641065522,0.07846031866523955,0.3964986248980632,0.2094597260564869
-0.3030498466088919,-0.010154065965343005,-0.3053538937027917,-0.12210977652542887,0.17722154732816098,0.4544523281323028,0.280503631219074,-0.5267002895252993,-0.3702296450452156,0.2623090160983185
-0.4017397561334946,0.013685455811257937,0.5307954214035807,-0.5135780865962774,-0.26481894334969,0.3715647612421887,0.2163597877897903,0.17650563125317778,0.007018821790435512,-0.08189714388473758
-0.32128622426935616,-0.20310826383837924,0.14753471021151324,-0.17537012441292288,0.4592615275050603,-0.4226362765811683,-0.43819558805761577,0.2386375881390829,0.07240174384873091,0.3990653664432563
0.056776729852991564,0.5194654037191986,-0.013568819489111384,0.4395205814536585,-0.560395902814959,0.30280779929322305,-0.07214575547277859,0.0041026289969724496,0.0865654827306948,-0.3392905647080973
-0.5933797849380763,-0.12654583559681618,-0.2934841591021701,-0.31955623093457103,0.2392341083279333,0.3352982553154183,0.03123757065873865,-0.24640702838012735,-0.3200097958525883,0.3314831646471725
0.5237085659386622,0.27042658130044284,-0.4581106879279173,0.25246004293355834,-0.03937798389862861,0.28103323628484284,-0.36876751178142253,-0.19888553609486045,-0.19603128332331654,0.2906782115150361
0.2164037998626148,-0.3861730814005722,0.4970555544212665,-0.3178361814079705,-0.08819090856023125,-0.4792623467919478,0.3557338704351893,0.21325468364140304,-0.18778189351469404,-0.10582752291635968
0.0576590716727681,0.006895768989206943,-0.3004121879659441,-0.28848120108745545,-0.16261508128373314,0.2993750455026027,-0.3244332770733842,0.5939785107713993,0.3754344085758524,0.3287422904958383
-0.014204784965235315,0.11499951587446328,0.4366059154594267,-0.08772797534674318,-0.7003962359696094,0.2576971952612167,0.13339597964101407,-0.23793774575028614,-0.3676803839098655,0.14728189842955455
0.16999920590009673,0.4451452520268837,0.4887945187068026,-0.20579847938854168,-0.29892922542965195,-0.3619749951905567,-0.2738271818396179,-0.38718241340620096,-0.19604190263926347,-0.08924307054294432
-0.5264298683792306,0.32645597840078194,0.3216522595963911,-0.06844035990141248,0.16321111635429053,-0.36306383010951865,0.17301990811590284,0.04482037903384465,-0.4179946636609253,0.3782014302089893
0.18046882247775206,0.4186027036032039,-0.4391319861968885,0.018442327223139533,0.11341293645067466,0.25321564973971805,0.27960574492920304,-0.2729214385933557,-0.036421168803650865,0.6066738124471622
-0.07676633303254601,0.6165982822511245,0.3151899275863039,0.22051976143291308,0.019519866917456344,-0.3384893834004117,-0.017034492900453484,-0.4063774137230247,0.01837503327583884,-0.4303641792060141
0.3632127215913397,0.1392842738010086,-0.37003621561830397,-0.04239219476638125,-0.1275806795459451,0.5889165190553545,-0.16775398592847662,0.27644609479191223,0.3502752532371525,0.3458271512462376
-0.011291473961637469,0.4517046876709215,-0.22682184819526405,0.13265044948097238,0.42116912632691184,0.3603458854521086,0.42390460598871904,-0.2076577504660385,-0.4414257491339089,0.04341597340762525
0.16777044970071545,-0.1569606560778501,0.01880007432712577,0.32599076978421576,-0.25560982784514275,-0.4825852863520835,-0.084500039951261,-0.17682433055380278,-0.17952454318532385,-0.6868274156901495
0.1057318148322416,-0.5819079864798761,0.023791728210331247,-0.7156177920680931,0.05863142533979083,0.2209246076480396,-0.07904292967026949,-0.187805255077264,0.1758946376659936,0.1132526358218998
-0.1531299133833179,-0.5388174741944808,-0.23700607632797924,-0.4979129124358329,0.004768555021376497,0.36805117054059305,0.3267534764185594,-0.20641028789732574,-0.010753735317021616,0.3117125649779748
-0.431787367001796,0.4824044670402742,0.14500814709740986,-0.10502706045592043,0.2424714971954058,-0.27862869227700604,-0.1303508935826399,0.6127447038788421,0.06087255533554696,-0.12731175527024888
0.08810538499443038,0.09100314735035336,-0.18264639361683174,0.2500386974464869,-0.29090807817955305,0.5855147221843561,0.14902057148305348,0.08524724055420352,0.4246069952881209,0.5008557576246373
-0.09698273377071258,-0.13994580297787315,0.13633732394199854,-0.3489682336150709,-0.12182434812353908,-0.3798540278747577,0.4264732195010498,-0.21250397638508886,-0.6666647079453679,0.005778716795192508
0.20145554921588146,-0.5053486175908268,0.4795258427557073,0.018387661605325727,0.12388074398736433,-0.4732919679062284,-0.11489808896190545,0.24881237621707414,0.3931820590146907,0.06857309871192235
0.6881260432104269,0.1457222122243948,-0.011200294314548704,0.08941698811247957,0.13676543664666907,-0.3665893303091853,-0.4289562373730809,-0.2920868284827813,0.12043730579077935,-0.2453791063353129
0.3841395672717896,0.4294672782671683,0.3299062606626912,-0.04469316760502521,0.0017635636790828144,-0.3639392873980717,-0.4112711778873436,-0.2907471148820236,-0.3809698272510301,0.16089822491753158
-0.3238977453372982,-0.10225464025959777,0.13231821504424673,-0.3262022148142566,0.4068378377041194,-0.3116844536451973,0.2606273779338751,0.1900251986947285,0.5151494638336689,-0.3586625753280233
-0.2079272201207374,0.04886070050764596,0.5651064300125088,0.1022461099104778,-0.02075900506242286,0.34600315610415555,-0.3498034282591305,-0.5163170345523052,-0.08902634665259322,0.3279616281384205
-0.10012645976006043,-0.14369759085454445,-0.40597169537643396,-0.7223680451817719,-0.0327976812535468,0.26555437083220235,-0.31917442200854906,-0.11527413331416655,-0.1430334194439455,0.2747421991151329
-0.7507147420941752,0.0161406831778246,0.03252220763705855,0.20217005929392498,-0.2184107634155479,0.18345812336741493,-0.3163442765582128,0.3977373966542298,-0.0045969093108048755,0.2336373542386592
0.5254393320505898,0.13821303201450036,0.07651337717422974,0.08955645823911099,0.4333767187486368,-0.4497549156215137,-0.1990612945684717,-0.26233568218120684,-0.4227258063920825,0.11704114236886097
0.05108601872212186,-0.3477700796940125,0.40126899550561457,-0.5247668135870652,-0.3385523380514787,-0.4700451345325705,0.17246340818259145,0.13555824343923728,0.210694791829346,-0.10943994259946273
0.16857610076585788,-0.1313111143225868,-0.5832598640792819,-0.03398834077453325,0.36597175981059055,-0.22296192819831195,-0.3580165801548456,0.4383089178278545,-0.32863901826329595,-0.03241418375531065
-0.3889174159095479,0.4126742769942115,0.17584525688099165,0.3757491571594621,0.2116800562669892,0.2390816665027974,-0.4536031658799054,0.24695390011653534,0.14526602527370355,0.3413523586840217
0.09160074629805212,-0.3550779734416766,-0.4524789334217109,-0.1987804825453735,-0.5511341811056498,-0.4055908180273968,-0.17758427409694494,0.11186504418644112,0.144293263475841,-0.2969086811963595
0.27160858236716795,0.5651002981873335,0.3118829675964296,-0.3318261371718305,0.0389867001412649,-0.3680811373389745,-0.3772624912023088,0.12622043588925258,0.2955680851174769,0.12995420381440126
-0.06739820584694038,0.2017305347341889,-0.5065350485441721,-0.0011557546460162955,0.3457482328317573,-0.3742655976310871,0.2831410957310624,-0.2876280009849444,0.5116702428589259,-0.11773452970939052
0.17479885239831056,-0.061462502147776876,0.2800361846690465,0.4531072530065157,-0.5730428651348335,0.2978309490286015,-0.3811279791242652,-0.06310758485245853,-0.08573603005873298,-0.32904118968627066
0.08282244758408584,-0.2565425849657343,-0.29078432851451025,0.4746580861866248,-0.1236381679298284,0.30593551974449784,0.5790116278339078,-0.2139386878585141,-0.2089826522585663,0.28963702232000066
-0.3040369609232318,0.2488989215075898,0.10482268047471817,-0.4349137672133941,0.010258117061227695,0.3648721144906729,0.06700462329181019,-0.15563921435232786,-0.5435808349194412,-0.4336391085157475
0.351664964030415,0.024471908875644287,-0.2959871456020587,0.3481017228429966,0.054805613363959615,-0.30784396903783945,0.3524465499076461,0.22926247760800456,-0.5751615177191478,-0.2481682670419915
-0.07047852024624075,0.3119598882452321,-0.1861255210410191,0.03537272761751907,0.5823070442548043,0.38461244484543866,0.05917138812297445,-0.4262293651453151,-0.4235982125096047,0.10101222610835804
